"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"1.2.53.175",80,"1.1.127.179",14962,34,47635,32,47495,2,140,0.115471,0.0006940000000000002,0,0
"1.2.53.179",80,"1.1.126.245",34417,34,47635,32,47495,2,140,0.073363,0.0006020000000000053,0,0
"1.2.53.191",80,"1.1.202.118",34427,33,48646,32,48576,1,70,0.055314,0.0006349999999999967,0,0
"1.2.53.210",80,"1.1.2.9",34443,9,12214,8,12144,1,70,0.068704,0.00021000000000000185,0,0
"1.2.53.214",80,"1.1.203.136",34448,27,38457,26,38387,1,70,0.056521,0.0004319999999999949,0,0
"1.2.53.216",80,"1.1.119.73",14995,28,38527,26,38387,2,140,0.085108,0.0008699999999999958,0,0
"1.2.53.224",80,"1.1.201.193",15007,30,41563,28,41423,2,140,0.104075,0.001013,0,0
"1.2.53.237",80,"1.1.0.191",15018,34,47635,32,47495,2,140,0.040774,0.0010930000000000037,0,0
"1.2.53.255",80,"1.1.180.59",15037,18,23347,16,23207,2,140,0.041673,0.0003259999999999999,0,0
"1.2.54.2",80,"1.1.1.61",15040,33,47565,32,47495,1,70,0.133817,0.0011510000000000131,0,0
"1.2.54.12",80,"1.1.180.150",34500,34,47635,32,47495,2,140,0.071699,0.0005509999999999959,0,0
"1.2.54.14",80,"1.1.182.122",34511,34,47635,32,47495,2,140,0.118829,0.0005379999999999968,0,0
"1.2.54.25",80,"1.1.181.50",34522,33,48646,32,48576,1,70,0.161689,0.0005549999999999999,0,0
"1.2.54.39",80,"1.1.202.79",34527,33,48646,32,48576,1,70,0.097269,0.0007060000000000122,0,0
"1.2.54.43",80,"1.1.2.235",15078,34,47635,32,47495,2,140,0.149823,0.0011349999999999971,0,0
"1.2.54.45",80,"1.1.125.107",15081,34,47635,32,47495,2,140,0.092406,0.0007220000000000004,0,0
"1.2.54.45",80,"1.1.202.207",34536,11,15250,10,15180,1,70,0.134729,0.00028500000000000747,0,0
"1.2.54.49",80,"1.1.0.73",15089,34,47635,32,47495,2,140,0.032183,0.0007659999999999959,0,0
"1.2.54.68",80,"1.1.205.139",34559,22,29419,20,29279,2,140,0.126154,0.0008780000000000177,0,0
"1.2.54.89",80,"1.1.0.174",34579,33,48646,32,48576,1,70,0.159489,0.00045200000000000795,0,0
"1.2.54.106",80,"1.1.181.6",34602,15,21322,14,21252,1,70,0.093275,0.0007250000000000034,0,0
"1.2.54.108",80,"1.1.205.52",34599,33,48646,32,48576,1,70,2.6e-05,0.000945,0,0
"1.2.54.114",80,"1.1.126.199",34608,21,30430,20,30360,1,70,0.171413,0.0005439999999999889,0,0
"1.2.54.117",80,"1.1.126.235",34609,34,47635,32,47495,2,140,0.018365,0.0006010000000000008,0,0
"1.2.54.118",80,"1.1.202.194",34608,34,47635,32,47495,2,140,0.09183,0.0010389999999999983,0,0
"1.2.54.125",80,"1.1.125.153",34615,34,47635,32,47495,2,140,0.091427,0.0015100000000000113,0,0
"1.2.54.142",80,"1.1.127.38",15188,33,48646,32,48576,1,70,0.034051,0.0008270000000000013,0,0
"1.2.54.169",80,"1.1.1.234",15207,33,48646,32,48576,1,70,0.005304,0.0006399999999999999,0,0
"1.2.54.173",80,"1.1.181.117",34676,34,47635,32,47495,2,140,0.070773,0.0004629999999999912,0,0
"1.2.54.196",80,"1.1.201.222",15231,34,47635,32,47495,2,140,0.034816,0.0010770000000000016,0,0
"1.2.54.203",80,"1.1.207.14",15241,33,48646,32,48576,1,70,0.002736,0.0012239999999999998,0,0
"1.2.54.238",80,"1.1.2.164",34734,33,48646,32,48576,1,70,0.002823,0.0011209999999999996,0,0
"1.2.54.241",80,"1.1.201.88",15274,8,8167,6,8027,2,140,0.036684,0.00029699999999999865,0,0
"1.2.54.254",80,"1.1.180.222",15287,33,48646,32,48576,1,70,0.094069,0.0008950000000000069,0,0
"1.2.55.10",80,"1.1.4.6",15300,34,47635,32,47495,2,140,0.061984,0.0010490000000000083,0,0
"1.2.55.35",80,"1.1.125.8",34801,34,47635,32,47495,2,140,0.169067,0.0008039999999999992,0,0
"1.2.55.39",80,"1.1.2.218",15335,33,48646,32,48576,1,70,0.064974,0.0010879999999999918,0,0
"1.2.55.41",80,"1.1.181.210",15331,33,48646,32,48576,1,70,0.080316,0.0007430000000000075,0,0
"1.2.55.41",80,"1.1.3.205",15332,19,27394,18,27324,1,70,0.116372,0.0006099999999999994,0,0
"1.2.55.49",80,"1.1.3.45",34794,34,47635,32,47495,2,140,0.016068,0.0008410000000000015,0,0
"1.2.55.63",80,"1.1.195.243",15359,34,47635,32,47495,2,140,0.108859,0.0010399999999999993,0,0
"1.2.55.74",80,"1.1.182.91",15365,33,48646,32,48576,1,70,0.090823,0.0005440000000000028,0,0
"1.2.55.74",80,"1.1.180.36",15367,33,48646,32,48576,1,70,0.143667,0.0003210000000000157,0,0
"1.2.55.81",80,"1.1.181.165",36876,34,47635,32,47495,2,140,0.134047,0.0007949999999999902,0,0
"1.2.55.135",80,"1.1.124.241",15435,34,47635,32,47495,2,140,0.006946,0.0009470000000000008,0,0
"1.2.55.162",80,"1.1.0.209",36954,34,47635,32,47495,2,140,0.013938,0.0010079999999999985,0,0
"1.2.55.174",80,"1.1.3.103",15465,34,47635,32,47495,2,140,0.028178,0.0007769999999999999,0,0
"1.2.55.185",80,"1.1.2.70",36982,32,44599,30,44459,2,140,0.054399,0.0005959999999999993,0,0
"1.2.55.189",80,"1.1.181.112",15487,29,42574,28,42504,1,70,0.034573,0.0005780000000000021,0,0
"1.2.55.197",80,"1.1.1.217",15497,34,47635,32,47495,2,140,0.149653,0.0012749999999999984,0,0
"1.2.55.222",80,"1.1.182.118",37023,34,47635,32,47495,2,140,0.15887,0.0005139999999999867,0,0
"1.2.55.223",80,"1.1.1.124",15518,33,48646,32,48576,1,70,0.04539,0.000670999999999998,0,0
"1.2.55.252",80,"1.1.181.248",15551,34,47635,32,47495,2,140,0.062849,0.0005020000000000024,0,0
"1.2.56.6",80,"1.1.2.211",15568,30,41563,28,41423,2,140,0.108334,0.0008279999999999954,0,0
"1.2.56.45",80,"1.1.0.51",37096,34,47635,32,47495,2,140,0.138822,0.0012079999999999869,0,0
"1.2.56.60",80,"1.1.2.184",15614,15,21322,14,21252,1,70,0.080615,0.0002809999999999896,0,0
"1.2.56.71",80,"1.1.203.155",15620,7,9178,6,9108,1,70,0.06774,0.00017600000000000948,0,0
"1.2.56.73",80,"1.1.181.193",15621,34,47635,32,47495,2,140,0.035318,0.0009049999999999961,0,0
"1.2.56.75",80,"1.1.181.187",15620,18,23347,16,23207,2,140,0.041517,0.00036800000000000027,0,0
"1.2.56.76",80,"1.1.3.123",15626,34,47635,32,47495,2,140,0.053704,0.001347999999999995,0,0
"1.2.56.91",80,"1.1.176.20",37143,33,47565,32,47495,1,70,0.159825,0.0011200000000000099,0,0
"1.2.56.117",80,"1.1.176.130",15670,34,47635,32,47495,2,140,0.16039,0.0005919999999999814,0,0
"1.2.56.134",80,"1.1.182.164",37184,34,47635,32,47495,2,140,0.170959,0.0010169999999999901,0,0
"1.2.56.137",80,"1.1.1.140",37185,34,47635,32,47495,2,140,0.168664,0.00043199999999998795,0,0
"1.2.56.146",80,"1.1.180.176",37198,21,30430,20,30360,1,70,0.075613,0.00045100000000000695,0,0
"1.2.56.152",80,"1.1.182.33",15697,34,47635,32,47495,2,140,0.018561,0.0004259999999999993,0,0
"1.2.56.160",80,"1.1.1.192",15704,33,47565,32,47495,1,70,0.044856,0.0012109999999999968,0,0
"1.2.56.177",80,"1.1.183.233",15726,33,48646,32,48576,1,70,0.00182,0.0005189999999999999,0,0
"1.2.56.188",80,"1.1.183.6",15732,34,47635,32,47495,2,140,0.043824,0.0005140000000000006,0,0
"1.2.56.189",80,"1.1.2.98",37239,9,12214,8,12144,1,70,0.107381,0.0006680000000000019,0,0
"1.2.56.219",80,"1.1.0.71",37281,34,47635,32,47495,2,140,0.157326,0.0005390000000000117,0,0
"1.2.56.230",80,"1.1.126.62",15784,34,47635,32,47495,2,140,0.165729,0.0012390000000000179,0,0
"1.2.57.10",80,"1.1.182.135",15811,34,47635,32,47495,2,140,2.3e-05,0.000987,0,0
"1.2.57.12",80,"1.1.177.72",37320,34,47635,32,47495,2,140,0.135331,0.0008640000000000037,0,0
"1.2.57.16",80,"1.1.180.8",37335,22,29419,20,29279,2,140,0.17169,0.00033099999999999796,0,0
"1.2.57.37",80,"1.1.201.167",37354,34,47635,32,47495,2,140,0.126129,0.0007790000000000019,0,0
"1.2.57.49",80,"1.1.5.213",15857,34,47635,32,47495,2,140,0.068357,0.0006099999999999994,0,0
"1.2.57.120",80,"1.1.176.192",15928,34,47635,32,47495,2,140,0.038437,0.001471,0,0
"1.2.57.127",80,"1.1.6.82",37432,34,47635,32,47495,2,140,0.135684,0.0005000000000000004,0,0
"1.2.57.135",80,"1.1.125.38",15952,34,47635,32,47495,2,140,0.03679,0.0010639999999999955,0,0
"1.2.57.145",80,"1.1.4.165",15951,33,48646,32,48576,1,70,0.047815,0.001124999999999994,0,0
"1.2.57.151",80,"1.1.1.230",37460,11,15250,10,15180,1,70,0.024747,0.0002349999999999991,0,0
"1.2.57.155",80,"1.1.177.105",37464,34,47635,32,47495,2,140,0.171247,0.0006999999999999784,0,0
"1.2.57.200",80,"1.1.176.60",37509,32,44599,30,44459,2,140,0.110361,0.0006110000000000004,0,0
"1.2.57.204",80,"1.1.6.183",16004,34,47635,32,47495,2,140,0.033825,0.001119000000000002,0,0
"1.2.57.210",80,"1.1.201.203",37517,12,14239,10,14099,2,140,0.0247,0.00023099999999999857,0,0
"1.2.57.214",80,"1.1.1.143",37519,34,47635,32,47495,2,140,0.12868,0.0012780000000000014,0,0
"1.2.57.219",80,"1.1.5.100",37524,34,47635,32,47495,2,140,0.107813,0.0011319999999999941,0,0
"1.2.57.228",80,"1.1.202.96",37536,34,47635,32,47495,2,140,0.129168,0.0008419999999999817,0,0
"1.2.57.255",80,"1.1.5.200",37563,34,47635,32,47495,2,140,0.14619,0.0008270000000000222,0,0
"1.2.58.17",80,"1.1.4.125",16074,34,47635,32,47495,2,140,0.109378,0.0006079999999999974,0,0
"1.2.58.24",80,"1.1.201.171",16081,34,47635,32,47495,2,140,0.034886,0.001018999999999999,0,0
"1.2.58.28",80,"1.1.176.64",16091,33,48646,32,48576,1,70,0.17093,0.0009200000000000041,0,0
"1.2.58.45",80,"1.1.3.91",16112,25,36502,24,36432,1,70,0.022367,0.0006399999999999982,0,0
"1.2.58.45",80,"1.1.5.91",16106,34,47635,32,47495,2,140,0.025922,0.0010429999999999988,0,0
"1.2.58.51",80,"1.1.183.67",37625,33,48646,32,48576,1,70,0.089207,0.000791,0,0
"1.2.58.56",80,"1.1.178.201",16115,34,47635,32,47495,2,140,0.040339,0.0006149999999999975,0,0
"1.2.58.58",80,"1.1.3.76",37624,34,47635,32,47495,2,140,0.005808,0.001169,0,0
"1.2.58.76",80,"1.1.4.1",37636,26,35491,24,35351,2,140,0.106616,0.0003080000000000027,0,0
"1.2.58.105",80,"1.1.2.38",16161,25,36502,24,36432,1,70,0.173373,0.0005130000000000134,0,0
"1.2.58.109",80,"1.1.7.66",16165,34,47635,32,47495,2,140,0.120815,0.0005079999999999946,0,0
"1.2.58.116",80,"1.1.0.224",37678,34,47635,32,47495,2,140,0.13261,0.0004679999999999962,0,0
"1.2.58.117",80,"1.1.2.224",16176,5,6142,4,6072,1,70,0.095577,0.00040000000000001146,0,0
"1.2.58.121",80,"1.1.179.96",16181,9,12214,8,12144,1,70,0.12171,0.00022600000000000398,0,0
"1.2.58.128",80,"1.1.176.54",37699,34,47635,32,47495,2,140,0.043073,0.0009059999999999971,0,0
"1.2.58.149",80,"1.1.178.105",37714,33,48646,32,48576,1,70,0.112423,0.0008950000000000069,0,0
"1.2.58.154",80,"1.1.182.7",16211,13,18286,12,18216,1,70,0.128387,0.0005950000000000122,0,0
"1.2.58.161",80,"1.1.176.187",37723,24,32455,22,32315,2,140,0.012742,0.00028800000000000006,0,0
"1.2.58.186",80,"1.1.181.243",37746,33,48646,32,48576,1,70,0.145363,0.0008279999999999954,0,0
"1.2.58.197",80,"1.1.5.186",37758,34,47635,32,47495,2,140,0.09683,0.0011010000000000048,0,0
"1.2.58.212",80,"1.1.178.172",37772,33,48646,32,48576,1,70,0.04839,0.0006329999999999947,0,0
"1.2.58.228",80,"1.1.6.239",37790,33,48646,32,48576,1,70,0.154313,0.0007000000000000062,0,0
"1.2.58.237",80,"1.1.176.137",16297,33,48646,32,48576,1,70,0.079815,0.00039100000000000246,0,0
"1.2.58.245",80,"1.1.5.199",37811,34,47635,32,47495,2,140,0.09982,0.0011660000000000004,0,0
"1.2.58.246",80,"1.1.182.47",37809,34,47635,32,47495,2,140,0.045869,0.0010879999999999987,0,0
"1.2.58.247",80,"1.1.6.251",16309,33,48646,32,48576,1,70,0.035708,0.0004960000000000034,0,0
"1.2.59.0",80,"1.1.177.92",16321,33,48646,32,48576,1,70,0.038555,0.0007559999999999997,0,0
"1.2.59.50",80,"1.1.1.128",16364,34,47635,32,47495,2,140,0.054826,0.0010679999999999995,0,0
"1.2.59.59",80,"1.1.179.147",16372,34,47635,32,47495,2,140,0.153118,0.0009230000000000071,0,0
"1.2.59.65",80,"1.1.176.73",16383,20,26383,18,26243,2,140,0.03265,0.0002950000000000036,0,0
"1.2.59.74",80,"1.1.181.98",16387,34,47635,32,47495,2,140,0.004377,0.0006150000000000001,0,0
"1.2.59.81",80,"1.1.179.32",16394,26,35491,24,35351,2,140,0.114402,0.0005399999999999988,0,0
"1.2.59.112",80,"1.1.1.76",16435,34,47635,32,47495,2,140,0.039469,0.0008690000000000017,0,0
"1.2.59.130",80,"1.1.7.178",35909,34,47635,32,47495,2,140,0.027818,0.0010369999999999997,0,0
"1.2.59.139",80,"1.1.6.64",35897,33,48646,32,48576,1,70,0.085002,0.0009540000000000104,0,0
"1.2.59.166",80,"1.1.176.180",16489,21,30430,20,30360,1,70,0.059146,0.0007349999999999995,0,0
"1.2.59.182",80,"1.1.177.186",16500,34,47635,32,47495,2,140,0.173062,0.0008720000000000117,0,0
"1.2.59.192",80,"1.1.188.112",16511,33,48646,32,48576,1,70,0.143828,0.0005089999999999817,0,0
"1.2.59.194",80,"1.1.188.133",35966,29,42574,28,42504,1,70,0.088476,0.0005129999999999996,0,0
"1.2.59.198",80,"1.1.178.82",35967,34,47635,32,47495,2,140,0.097817,0.0010300000000000031,0,0
"1.2.59.213",80,"1.1.3.71",16533,34,47635,32,47495,2,140,0.044323,0.0005939999999999973,0,0
"1.2.59.225",80,"1.1.6.117",16543,34,47635,32,47495,2,140,0.072394,0.000795000000000004,0,0
"1.2.59.228",80,"1.1.6.54",35996,34,47635,32,47495,2,140,0.053328,0.0007170000000000024,0,0
"1.2.59.232",80,"1.1.8.72",36000,33,48646,32,48576,1,70,0.148711,0.0004699999999999982,0,0
"1.2.59.244",80,"1.1.8.84",36016,50,48755,32,47495,18,1260,0.042251,0.0008160000000000042,0,0
"1.2.60.1",80,"1.1.8.156",16570,33,48646,32,48576,1,70,0.099815,0.0010369999999999963,0,0
"1.2.60.2",80,"1.1.176.172",16572,34,47635,32,47495,2,140,0.133908,0.0010860000000000036,0,0
"1.2.60.35",80,"1.1.178.131",16611,34,47635,32,47495,2,140,0.016071,0.0009960000000000004,0,0
"1.2.60.37",80,"1.1.2.67",36064,34,47635,32,47495,2,140,0.018963,0.0010389999999999983,0,0
"1.2.60.55",80,"1.1.7.192",36084,24,32455,22,32315,2,140,0.143274,0.0007439999999999947,0,0
"1.2.60.85",80,"1.1.5.155",36117,33,48646,32,48576,1,70,0.134876,0.0010320000000000051,0,0
"1.2.60.112",80,"1.1.8.67",16682,34,47635,32,47495,2,140,0.141998,0.0008779999999999899,0,0
"1.2.60.122",80,"1.1.7.182",16693,33,48646,32,48576,1,70,0.078579,0.0012320000000000109,0,0
"1.2.60.172",80,"1.1.7.78",36197,34,47635,32,47495,2,140,0.129674,0.0011469999999999814,0,0
"1.2.60.173",80,"1.1.2.128",16743,26,35491,24,35351,2,140,0.114388,0.0005899999999999933,0,0
"1.2.60.182",80,"1.1.179.210",36222,15,21322,14,21252,1,70,0.057696,0.000343000000000003,0,0
"1.2.60.183",80,"1.1.2.175",16751,34,47635,32,47495,2,140,0.161358,0.0008970000000000089,0,0
"1.2.60.203",80,"1.1.188.53",36229,34,47635,32,47495,2,140,0.024275,0.0007530000000000002,0,0
"1.2.60.209",80,"1.1.9.252",36237,17,24358,16,24288,1,70,0.051707,0.00018699999999999967,0,0
"1.2.60.215",80,"1.1.6.141",36242,34,47635,32,47495,2,140,0.028182,0.0008110000000000027,0,0
"1.2.60.236",80,"1.1.180.106",36262,15,21322,14,21252,1,70,0.125657,0.0003190000000000137,0,0
"1.2.60.242",80,"1.1.3.225",36277,34,47635,32,47495,2,140,0.135824,0.0011609999999999954,0,0
"1.2.61.5",80,"1.1.127.236",36294,19,27394,18,27324,1,70,0.029181,0.0007420000000000031,0,0
"1.2.61.7",80,"1.1.10.154",36292,34,47635,32,47495,2,140,0.091048,0.000903000000000001,0,0
"1.2.61.50",80,"1.1.188.41",36339,19,27394,18,27324,1,70,0.13717,0.0008570000000000244,0,0
"1.2.61.60",80,"1.1.178.2",36344,34,47635,32,47495,2,140,0.066833,0.0005259999999999987,0,0
"1.2.61.75",80,"1.1.188.83",36364,33,48646,32,48576,1,70,0.155813,0.0011179999999999801,0,0
"1.2.61.106",80,"1.1.176.252",36397,34,47635,32,47495,2,140,0.092863,0.0009760000000000046,0,0
"1.2.61.112",80,"1.1.190.178",36398,11,15250,10,15180,1,70,0.024692,0.0003150000000000028,0,0
"1.2.61.138",80,"1.1.10.228",36428,33,48646,32,48576,1,70,0.0114,0.0006280000000000001,0,0
"1.2.61.143",80,"1.1.177.211",16974,25,36502,24,36432,1,70,0.107815,0.0011070000000000108,0,0
"1.2.61.154",80,"1.1.188.9",36439,34,47635,32,47495,2,140,0.078049,0.0009360000000000063,0,0
"1.2.61.162",80,"1.1.188.34",36442,34,47635,32,47495,2,140,0.058816,0.00102,0,0
"1.2.61.168",80,"1.1.9.238",36448,33,48646,32,48576,1,70,0.17217,0.0009000000000000119,0,0
"1.2.61.196",80,"1.1.10.52",36476,27,39538,26,39468,1,70,0.003343,0.0006229999999999999,0,0
"1.2.61.209",80,"1.1.2.214",36492,34,47635,32,47495,2,140,0.07432,0.0007609999999999978,0,0
"1.2.61.209",80,"1.1.188.153",17035,33,48646,32,48576,1,70,0.168826,0.0010360000000000091,0,0
"1.2.61.214",80,"1.1.183.9",36503,34,47635,32,47495,2,140,0.127745,0.0004699999999999982,0,0
"1.2.61.237",80,"1.1.8.229",17069,34,47635,32,47495,2,140,0.065491,0.0005260000000000126,0,0
"1.2.61.239",80,"1.1.3.38",36521,34,47635,32,47495,2,140,0.136818,0.0010550000000000004,0,0
"1.2.61.254",80,"1.1.5.0",36540,34,47635,32,47495,2,140,0.051326,0.0006080000000000044,0,0
"1.2.62.0",80,"1.1.6.226",17087,34,47635,32,47495,2,140,0.010541,0.0004399999999999994,0,0
"1.2.62.29",80,"1.1.179.128",36576,33,48646,32,48576,1,70,0.109388,0.0005629999999999941,0,0
"1.2.62.33",80,"1.1.7.15",17114,34,47635,32,47495,2,140,0.131821,0.0011770000000000114,0,0
"1.2.62.62",80,"1.1.7.162",36600,34,47635,32,47495,2,140,0.088439,0.0005929999999999963,0,0
"1.2.62.86",80,"1.1.188.194",17169,27,39538,26,39468,1,70,0.05263,0.0004299999999999998,0,0
"1.2.62.92",80,"1.1.8.21",17190,34,47635,32,47495,2,140,0.090924,0.0010000000000000009,0,0
"1.2.62.104",80,"1.1.178.211",36640,34,47635,32,47495,2,140,0.071701,0.0005479999999999929,0,0
"1.2.62.105",80,"1.1.182.40",17189,21,30430,20,30360,1,70,0.158369,0.0005739999999999912,0,0
"1.2.62.121",80,"1.1.176.220",36665,25,36502,24,36432,1,70,0.084631,0.00034100000000000796,0,0
"1.2.62.151",80,"1.1.8.249",17238,34,47635,32,47495,2,140,0.037303,0.0006599999999999939,0,0
"1.2.62.156",80,"1.1.179.207",17248,33,48646,32,48576,1,70,0.128188,0.0007179999999999964,0,0
"1.2.62.157",80,"1.1.190.174",36693,34,47635,32,47495,2,140,0.156101,0.0008690000000000087,0,0
"1.2.62.174",80,"1.1.8.171",17257,13,18286,12,18216,1,70,0.032188,0.0008499999999999966,0,0
"1.2.62.177",80,"1.1.190.52",36716,22,29419,20,29279,2,140,0.17117,0.0008410000000000084,0,0
"1.2.62.189",80,"1.1.11.69",17271,30,41563,28,41423,2,140,0.160381,0.0006329999999999947,0,0
"1.2.62.191",80,"1.1.9.141",17274,25,36502,24,36432,1,70,0.016061,0.0009639999999999996,0,0
"1.2.62.192",80,"1.1.7.114",17285,33,48646,32,48576,1,70,0.097982,0.0009549999999999975,0,0
"1.2.62.195",80,"1.1.178.15",17276,34,47635,32,47495,2,140,0.108824,0.0005539999999999989,0,0
"1.2.62.196",80,"1.1.191.244",36738,30,41563,28,41423,2,140,0.048367,0.0006349999999999967,0,0
"1.2.62.222",80,"1.1.189.162",36762,5,6142,4,6072,1,70,0.018549,0.00036699999999999927,0,0
"1.2.62.229",80,"1.1.183.74",36768,33,47565,32,47495,1,70,0.118049,0.0009149999999999991,0,0
"1.2.62.240",80,"1.1.191.73",17331,34,47635,32,47495,2,140,0.008124,0.0008660000000000004,0,0
"1.2.62.240",80,"1.1.188.85",17323,34,47635,32,47495,2,140,0.027821,0.0010390000000000017,0,0
"1.2.62.243",80,"1.1.7.215",17324,30,41563,28,41423,2,140,0.088365,0.0006629999999999969,0,0
"1.2.62.246",80,"1.1.10.121",36785,34,47635,32,47495,2,140,0.04127,0.0008330000000000004,0,0
"1.2.62.247",80,"1.1.8.193",17331,34,47635,32,47495,2,140,0.033821,0.001136000000000005,0,0
"1.2.63.4",80,"1.1.189.220",17350,34,47635,32,47495,2,140,0.04037,0.000669999999999997,0,0
"1.2.63.4",80,"1.1.9.169",17348,34,47635,32,47495,2,140,0.069675,0.00036699999999999233,0,0
"1.2.63.6",80,"1.1.7.110",36799,34,47635,32,47495,2,140,0.083825,0.0010920000000000096,0,0
"1.2.63.30",80,"1.1.10.107",17370,33,48646,32,48576,1,70,0.116827,0.0011520000000000002,0,0
"1.2.63.31",80,"1.1.189.67",36832,34,47635,32,47495,2,140,0.081447,0.001575999999999994,0,0
"1.2.63.47",80,"1.1.1.245",36839,34,47635,32,47495,2,140,0.151344,0.0006219999999999837,0,0
"1.2.63.53",80,"1.1.11.89",17397,27,39538,26,39468,1,70,0.058371,0.000676000000000003,0,0
"1.2.63.86",80,"1.1.9.118",17425,34,47635,32,47495,2,140,0.029669,0.0012560000000000002,0,0
"1.2.63.98",80,"1.1.7.112",63540,34,47635,32,47495,2,140,0.147993,0.0009349999999999914,0,0
"1.2.63.166",80,"1.1.190.140",63584,34,47635,32,47495,2,140,0.078588,0.001231999999999997,0,0
"1.2.63.184",80,"1.1.189.114",17523,33,48646,32,48576,1,70,0.07122,0.0007949999999999902,0,0
"1.2.63.189",80,"1.1.190.15",17527,34,47635,32,47495,2,140,0.068274,0.0007019999999999943,0,0
"1.2.63.214",80,"1.1.191.29",63638,26,35491,24,35351,2,140,0.114379,0.0005600000000000049,0,0
"1.2.63.216",80,"1.1.11.123",17556,5,6142,4,6072,1,70,0.159512,0.00035400000000002096,0,0
"1.2.63.220",80,"1.1.10.49",17561,34,47635,32,47495,2,140,0.111321,0.0006439999999999918,0,0
"1.2.63.225",80,"1.1.12.5",63644,34,47635,32,47495,2,140,0.01009,0.0008420000000000007,0,0
"1.2.63.225",80,"1.1.178.228",63641,34,47635,32,47495,2,140,0.049413,0.0006690000000000029,0,0
"1.2.63.233",80,"1.1.184.11",63652,34,47635,32,47495,2,140,0.063302,0.0006540000000000018,0,0
"1.2.63.240",80,"1.1.7.221",17579,34,47635,32,47495,2,140,0.037822,0.0005409999999999998,0,0
"1.2.63.242",80,"1.1.6.141",63663,33,48646,32,48576,1,70,0.044828,0.001009000000000003,0,0
"1.2.63.255",80,"1.1.184.122",63679,33,48646,32,48576,1,70,0.107025,0.000903000000000001,0,0
"1.2.64.5",80,"1.1.191.137",17602,34,47635,32,47495,2,140,0.101326,0.0006459999999999938,0,0
"1.2.64.50",80,"1.1.12.128",63730,15,21322,14,21252,1,70,0.093676,0.00026400000000000035,0,0
"1.2.64.75",80,"1.1.191.208",17668,33,48646,32,48576,1,70,0.031482,0.0014769999999999991,0,0
"1.2.64.79",80,"1.1.178.22",17674,25,36502,24,36432,1,70,0.012827,0.0011079999999999996,0,0
"1.2.64.99",80,"1.1.189.94",17708,34,47635,32,47495,2,140,0.071229,0.0006889999999999952,0,0
"1.2.64.168",80,"1.1.10.247",63840,33,48646,32,48576,1,70,0.126902,0.0010860000000000036,0,0
"1.2.64.186",80,"1.1.184.78",63862,34,47635,32,47495,2,140,0.159055,0.0008829999999999949,0,0
"1.2.64.204",80,"1.1.179.78",17801,49,68957,46,68747,3,210,0.043578,0.130555,4212600.053617249,12868.139864424955
"1.2.64.235",80,"1.1.13.5",63910,17,24358,16,24288,1,70,0.060237,0.0007450000000000026,0,0
"1.2.64.238",80,"1.1.11.206",17833,26,35491,24,35351,2,140,0.050126,0.0007580000000000017,0,0
"1.2.65.42",80,"1.1.186.54",63975,34,47635,32,47495,2,140,0.002476,0.0004850000000000002,0,0
"1.2.65.56",80,"1.1.191.222",17904,34,47635,32,47495,2,140,0.071345,0.0009109999999999951,0,0
"1.2.65.61",80,"1.1.9.180",63992,33,48646,32,48576,1,70,0.155395,0.0007179999999999964,0,0
"1.2.65.84",80,"1.1.12.108",64023,34,47635,32,47495,2,140,0.086319,0.0006879999999999942,0,0
"1.2.65.94",80,"1.1.191.6",64029,34,47635,32,47495,2,140,0.144459,0.0005010000000000014,0,0
"1.2.65.97",80,"1.1.185.47",64026,34,47635,32,47495,2,140,0.024338,0.000621,0,0
"1.2.65.107",80,"1.1.13.40",17966,33,48646,32,48576,1,70,0.009824,0.000537000000000001,0,0
"1.2.65.117",80,"1.1.185.98",64045,33,48646,32,48576,1,70,0.00083,0.0010969999999999999,0,0
"1.2.65.141",80,"1.1.188.9",17992,34,47635,32,47495,2,140,0.165339,0.0006209999999999827,0,0
"1.2.65.177",80,"1.1.10.158",18031,27,39538,26,39468,1,70,0.030576,0.0004270000000000003,0,0
"1.2.65.179",80,"1.1.185.35",64111,34,47635,32,47495,2,140,0.154439,0.0005960000000000132,0,0
"1.2.65.189",80,"1.1.190.173",18051,34,47635,32,47495,2,140,0.081337,0.0006559999999999899,0,0
"1.2.65.200",80,"1.1.184.27",18050,34,47635,32,47495,2,140,0.140826,0.00042399999999997995,0,0
"1.2.65.206",80,"1.1.190.118",64139,34,47635,32,47495,2,140,0.150357,0.0007890000000000119,0,0
"1.2.65.216",80,"1.1.190.191",64149,34,47635,32,47495,2,140,0.0039,0.0010090000000000003,0,0
"1.2.65.216",80,"1.1.13.173",18068,22,29419,20,29279,2,140,0.158617,0.0003599999999999992,0,0
"1.2.65.220",80,"1.1.12.174",18071,34,47635,32,47495,2,140,0.101427,0.0005339999999999928,0,0
"1.2.65.220",80,"1.1.12.186",18070,34,47635,32,47495,2,140,0.133355,0.0007050000000000112,0,0
"1.2.65.230",80,"1.1.10.44",18080,34,47635,32,47495,2,140,0.000828,0.001111,0,0
"1.2.65.247",80,"1.1.12.72",18108,34,47635,32,47495,2,140,0.1239,0.0011690000000000172,0,0
"1.2.65.250",80,"1.1.190.181",64200,34,47635,32,47495,2,140,0.06835,0.0006140000000000034,0,0
